Year,Microorganism,Country,Continent,Beta.lactamase,Group,NG_MAST,log2_azm_mic,log2_cfx_mic,log2_cip_mic,log2_cro_mic,log2_pen_mic,log2_tet_mic,%ESBL,%R,Fully susceptible,N,Non-susceptible,Number of laboratories,3GCREC,3GCRKP,AMINOGLYCOSIDES,AMINOPENICILLINS,AZM,CARBAPENEMS,CEFTAZIDIME,CFX,CIP,CRO,FLUOROQUINOLONES,GENTAMICIN,MACROLIDES,METICILLIN,PEN,PENICILLINS,PIPERACILLIN+TAZOBACTAM,TET,THIRD-GENERATION CEPHALOSPORINS,VANCOMYCIN
2010,KLEBSIELLA PNEUMONIAE,Bulgaria,Europe,,,,,,,,,,,52.4,,126.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2010,KLEBSIELLA PNEUMONIAE,Czech Republic,Europe,,,,,,,,,,,55.1,,1263.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2010,KLEBSIELLA PNEUMONIAE,Romania,Europe,,,,,,,,,,,29.4,,17.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2010,KLEBSIELLA PNEUMONIAE,Italy,Europe,,,,,,,,,,,38.5,,696.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2010,KLEBSIELLA PNEUMONIAE,Greece,Europe,,,,,,,,,,,70.9,,1676.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2010,KLEBSIELLA PNEUMONIAE,Poland,Europe,,,,,,,,,,,33.0,,221.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2010,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,-2.0,-4.965784285,-3.0,-6.965784285,-2.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,190.0,25,-4.965784285,-6.965784285,-8.965784285,-6.965784285,-3.988504361,-3.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,127.0,1407,-1.0,-2.0,4.0,-3.0,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,1.0,-,-1.0,-5.965784285,4.0,-4.965784285,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,829.0,3550,-1.0,-4.965784285,3.0,-3.988504361,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,172.0,210,-3.0,-6.965784285,-7.965784285,-7.965784285,-1.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,213.0,3150,-2.0,-5.965784285,3.0,-4.965784285,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,593.0,757,-1.0,-3.988504361,2.0,-4.965784285,0.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,294.0,4269,-2.0,-3.0,4.0,-3.0,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,294.0,4269,-1.0,-3.0,4.0,-3.988504361,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,858.0,4637,-2.0,-6.965784285,-7.965784285,-7.965784285,-3.0,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,127.0,1407,-1.0,-2.0,4.0,-3.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,886.0,5371,-3.0,-7.965784285,-7.965784285,-7.965784285,-2.0,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,886.0,5371,-3.0,-7.965784285,-7.965784285,-8.965784285,-2.0,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,563.0,51,-3.988504361,-7.965784285,-8.965784285,-8.965784285,-3.0,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,911.0,6351,-3.0,-7.965784285,-7.965784285,-7.965784285,-2.0,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,183.0,231,-3.0,-7.965784285,-7.965784285,-8.965784285,-2.0,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,912.0,6644,-3.0,-7.965784285,-7.965784285,-7.965784285,-2.0,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,913.0,6645,-3.0,-7.965784285,-7.965784285,-7.965784285,-2.0,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,876.0,4985,-1.0,-3.0,4.0,-3.988504361,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,127.0,1407,-1.0,-3.0,4.0,-3.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,1.0,-,-1.0,-3.0,4.0,-3.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,876.0,4985,-1.0,-3.0,4.0,-3.0,1.0,3.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,876.0,4985,-1.0,-3.0,4.0,-3.0,0.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,829.0,3550,-1.0,-3.988504361,4.0,-2.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,213.0,3150,-1.0,-4.965784285,4.0,-4.965784285,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,127.0,1407,-1.0,-2.0,4.0,-3.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,904.0,6175,-3.0,-7.965784285,-8.965784285,-10.96578428,-2.0,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,-2.0,-6.965784285,-7.965784285,-6.965784285,-2.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,310.0,4669,-3.0,-7.965784285,-7.965784285,-7.965784285,-2.0,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,331.0,545,-3.0,-8.965784285,-7.965784285,-10.96578428,-3.0,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,314.0,495,-2.0,-4.965784285,-5.965784285,-4.965784285,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,-2.0,-5.965784285,-7.965784285,-4.965784285,-1.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,198.0,285,1.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,-1.0,-5.965784285,-3.0,-5.965784285,-2.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,875.0,4980,,-3.988504361,5.0,-3.988504361,2.0,2.0,,,,,,,,,,,0.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,213.0,3150,1.0,-4.965784285,,-3.988504361,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,179.0,225,4.0,-4.965784285,,-3.988504361,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,919.0,688,2.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,919.0,688,2.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,919.0,688,2.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,919.0,688,1.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,919.0,688,2.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,919.0,688,2.0,-5.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,127.0,1407,-1.0,-2.0,4.0,-3.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,213.0,3150,1.0,-4.965784285,,-3.988504361,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,213.0,3150,0.0,-5.965784285,4.0,-3.988504361,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,919.0,688,1.0,-3.0,,-3.0,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,1.0,-,1.0,-4.965784285,,-3.988504361,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,887.0,5372,0.0,-2.0,4.0,-3.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,127.0,1407,0.0,-3.0,4.0,-3.988504361,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,543.0,3378,0.0,-3.0,4.0,-3.988504361,0.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,127.0,1407,1.0,-7.965784285,,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,919.0,688,2.0,-6.965784285,,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,919.0,688,2.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,2.0,-6.965784285,,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,919.0,688,2.0,-4.965784285,,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,919.0,688,2.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,1.0,-,2.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,213.0,3150,1.0,-4.965784285,,-3.988504361,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,1.0,-,1.0,-4.965784285,,-3.988504361,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-6.965784285,,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-5.965784285,,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-7.965784285,,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,907.0,6296,3.0,-6.965784285,,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-6.965784285,,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,127.0,1407,0.0,-6.965784285,4.0,-6.965784285,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,593.0,757,3.0,-5.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-7.965784285,,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-7.965784285,,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-7.965784285,,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,206.0,2992,3.0,-7.965784285,,-8.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,297.0,437,1.0,-3.0,,-3.988504361,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,593.0,757,-1.0,-4.965784285,2.0,-5.965784285,0.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Canada,America,,1.0,-,10.0,-4.965784285,,-3.988504361,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2010,NEISSERIA GONORRHOEAE,India,Asia,S,355.0,6082,-2.0,-5.965784285,3.0,-6.965784285,-1.395928676,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,India,Asia,S,356.0,6083,-4.965784285,-4.411195433,-2.0,-3.965784285,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,India,Asia,R,343.0,6058,-2.0,-5.965784285,5.0,-7.380821784,5.0,4.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,India,Asia,S,357.0,6085,-2.0,-5.965784285,-3.411195433,-5.442222329,-1.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,India,Asia,S,358.0,6086,1.584962501,-5.442222329,2.584962501,-5.442222329,0.584962501,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,India,Asia,R,245.0,368,-0.415037499,-5.965784285,-0.415037499,-7.380821784,0.584962501,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,India,Asia,R,342.0,6057,-2.395928676,-5.965784285,-1.395928676,-6.965784285,1.584962501,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,India,Asia,S,357.0,6085,-3.411195433,-5.442222329,1.0,-4.411195433,1.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,India,Asia,S,356.0,6083,-2.0,-4.411195433,1.0,-3.965784285,0.584962501,0.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,India,Asia,S,349.0,6073,-2.395928676,-5.965784285,4.584962501,-5.965784285,-1.0,0.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Bhutan,Asia,R,344.0,6061,0.0,-5.965784285,5.0,-5.442222329,0.584962501,1.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Bhutan,Asia,S,344.0,6061,-1.0,-5.965784285,0.0,-5.965784285,0.584962501,1.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Bhutan,Asia,R,346.0,6064,-4.411195433,-5.965784285,0.584962501,-7.380821784,1.584962501,5.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Bhutan,Asia,R,345.0,6063,-4.411195433,-5.965784285,-4.411195433,-7.380821784,2.584962501,4.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Bhutan,Asia,R,346.0,6064,-4.411195433,-5.965784285,-3.965784285,-7.380821784,3.0,5.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Bhutan,Asia,R,346.0,6064,-4.965784285,-5.965784285,-3.965784285,-7.380821784,2.0,5.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Bhutan,Asia,R,346.0,6064,-4.411195433,-5.965784285,-3.965784285,-7.965784285,3.0,5.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Pakistan,Asia,S,228.0,3301,-1.395928676,-4.965784285,0.584962501,-4.411195433,0.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Pakistan,Asia,R,352.0,6076,-3.965784285,-5.965784285,4.584962501,-6.965784285,0.584962501,4.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Pakistan,Asia,R,236.0,338,-2.395928676,-5.965784285,2.0,-6.380821784,2.0,4.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Japan,Asia,S,204.0,2958,-2.0,-1.395928676,5.0,-3.0,2.0,1.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Philippines,Asia,S,127.0,1407,-1.395928676,-2.0,5.0,-3.0,1.584962501,1.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Estonia,Europe,S,16.0,1241,-1.0,-5.965784285,-7.380821784,-8.965784285,-4.411195433,-3.411195433,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Estonia,Europe,R,173.0,211,-3.0,-5.965784285,2.0,-6.380821784,3.584962501,4.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Estonia,Europe,S,187.0,2449,0.0,-5.965784285,-7.380821784,-8.965784285,-2.395928676,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Estonia,Europe,S,399.0,7485,-3.411195433,-5.965784285,-7.965784285,-7.965784285,-3.411195433,-3.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Estonia,Europe,R,400.0,7487,-3.411195433,-5.965784285,-7.965784285,-8.380821784,5.0,3.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Estonia,Europe,S,297.0,437,0.584962501,-5.442222329,5.0,-3.411195433,4.0,1.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Belarus,Europe,S,168.0,1993,-2.0,-5.965784285,-7.965784285,-8.965784285,-5.442222329,-2.395928676,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Belarus,Europe,S,198.0,285,-0.415037499,-5.965784285,-3.058893689,-3.411195433,1.584962501,1.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Belarus,Europe,S,10.0,1120,-3.411195433,-5.965784285,-7.380821784,-8.965784285,-6.380821784,-2.395928676,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Belarus,Europe,S,412.0,807,-3.965784285,-5.965784285,-7.380821784,-6.380821784,-3.411195433,4.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Belarus,Europe,S,395.0,7476,-1.0,-5.965784285,-3.058893689,-4.411195433,0.584962501,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Belarus,Europe,S,213.0,3150,-1.0,-5.965784285,-3.058893689,-5.442222329,0.584962501,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Belarus,Europe,S,200.0,2862,-4.411195433,-5.965784285,2.584962501,-7.380821784,-2.0,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Belarus,Europe,S,393.0,7436,-3.965784285,-5.965784285,-7.965784285,-6.965784285,-2.395928676,4.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Belarus,Europe,S,392.0,7435,-1.395928676,-5.965784285,-3.058893689,-4.411195433,0.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Spain,Europe,S,127.0,1407,-1.0,-2.395928676,5.0,-2.395928676,1.584962501,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Poland,Europe,R,135.0,1478,1.584962501,-5.965784285,-6.965784285,-6.965784285,2.584962501,-1.395928676,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Poland,Europe,S,1.0,-,-2.395928676,-5.965784285,-8.965784285,-8.965784285,-8.965784285,-5.965784285,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Poland,Europe,S,179.0,225,-2.0,-5.965784285,4.0,-5.965784285,-1.0,-1.395928676,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Poland,Europe,S,272.0,3916,-2.395928676,-5.965784285,-8.965784285,-8.965784285,-4.965784285,-4.411195433,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2010,NEISSERIA GONORRHOEAE,Poland,Europe,R,330.0,5421,-4.411195433,-5.965784285,-2.0,-7.965784285,0.584962501,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
